NOMBRE,TIPO,AÑO,MES,AUTOS,MOTOS,AUTOBUS DE 2 EJES,AUTOBUS DE 3 EJES,AUTOBUS DE 4 EJES,CAMIONES DE 2 EJES,CAMIONES DE 3 EJES,CAMIONES DE 4 EJES,CAMIONES DE 5 EJES,CAMIONES DE 6 EJES,CAMIONES DE 7 EJES,CAMIONES DE 8 EJES,CAMIONES DE 9 EJES,TRICICLOS,TOTAL,EJE EXTRA AUTOBUS,EJE EXTRA CAMION,PEATONES,MES_NUM,FECHA
Caracol,PUENTE NACIONAL,2023,JUNIO,141818.0,23786.0,11421.0,227.0,0.0,7537.0,4778.0,362.0,4974.0,1010.0,78,108,"9,978",0,206077.0,554,5,0,6,2023-06-01
Tlacotalpan,PUENTE NACIONAL,2023,JUNIO,38352.0,5273.0,1417.0,15.0,0.0,1115.0,600.0,38.0,139.0,35.0,0,0,6,0,46990.0,352,0,0,6,2023-06-01
Grijalva,PUENTE NACIONAL,2023,JUNIO,393037.0,19783.0,11731.0,2023.0,25.0,16838.0,11216.0,2158.0,24528.0,12220.0,882,189,"19,848",0,514478.0,"3,169",458,0,6,2023-06-01
Usumacinta,PUENTE NACIONAL,2023,JUNIO,86067.0,12669.0,3424.0,733.0,6.0,5543.0,6785.0,1288.0,17448.0,6486.0,971,130,"16,829",0,158379.0,"1,464",343,0,6,2023-06-01
Cadereyta,PUENTE NACIONAL,2023,JUNIO,141932.0,4057.0,420.0,25.0,3.0,10397.0,6124.0,999.0,10774.0,4596.0,172,156,"5,431",0,185086.0,682,2,0,6,2023-06-01
La Piedad,PUENTE NACIONAL,2023,JUNIO,72334.0,2143.0,3161.0,799.0,0.0,7709.0,6474.0,644.0,9888.0,1738.0,32,20,318,0,105260.0,626,0,0,6,2023-06-01
Tecolutla,PUENTE NACIONAL,2023,JUNIO,91793.0,15620.0,3781.0,389.0,4.0,4845.0,3517.0,441.0,6118.0,1275.0,9,6,"1,383",0,129181.0,588,1,0,6,2023-06-01
San Juan,PUENTE NACIONAL,2023,JUNIO,49626.0,196.0,583.0,222.0,0.0,3033.0,1841.0,260.0,5173.0,756.0,71,132,"8,956",0,70849.0,"1,111","1,024",0,6,2023-06-01
Nautla,PUENTE NACIONAL,2023,JUNIO,73931.0,4957.0,3086.0,259.0,5.0,4928.0,3165.0,402.0,6162.0,1178.0,18,10,"1,585",0,99686.0,"1,065",2,0,6,2023-06-01
Matamoros,PÚENTE INTERNACIONAL,2023,JULIO,82681.0,259.0,0.0,0.0,0.0,72.0,1.0,5.0,0.0,0.0,0,0,0,0,83018.0,185,0,"135,243",7,2023-07-01
Camargo,PÚENTE INTERNACIONAL,2023,JULIO,34551.0,42.0,0.0,0.0,0.0,53.0,97.0,4.0,1257.0,17.0,19,1,"1,881",0,37922.0,267,0,"1,835",7,2023-07-01
Miguel Alemán,PÚENTE INTERNACIONAL,2023,JULIO,53113.0,50.0,4.0,65.0,0.0,140.0,112.0,28.0,2868.0,16.0,3,0,0,0,56399.0,269,0,"9,993",7,2023-07-01
Reynosa,PÚENTE INTERNACIONAL,2023,JULIO,125594.0,319.0,187.0,972.0,3.0,76.0,10.0,5.0,2.0,0.0,0,0,0,0,127168.0,485,0,"172,644",7,2023-07-01
   Línea Express,PÚENTE INTERNACIONAL,2023,JULIO,51943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,51943.0,0,0,0,7,2023-07-01
Las Flores,PÚENTE INTERNACIONAL,2023,JULIO,48962.0,47.0,0.0,0.0,0.0,131.0,721.0,43.0,651.0,562.0,65,27,"1,796",0,53005.0,159,71,"93,328",7,2023-07-01
Ojinaga,PÚENTE INTERNACIONAL,2023,JULIO,60682.0,46.0,43.0,118.0,3.0,771.0,132.0,162.0,520.0,19.0,2,33,2,0,62533.0,"1,681",0,"5,679",7,2023-07-01
Acuña,PÚENTE INTERNACIONAL,2023,JULIO,143861.0,396.0,0.0,0.0,0.0,1643.0,823.0,176.0,3875.0,25.0,1,0,1,0,150801.0,"1,150",0,"6,720",7,2023-07-01
Piedras Negras,PÚENTE INTERNACIONAL,2023,JULIO,106226.0,121.0,4.0,0.0,0.0,249.0,2.0,2.0,1.0,0.0,0,0,0,0,106605.0,220,0,"45,491",7,2023-07-01
Laredo,PÚENTE INTERNACIONAL,2023,JULIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,"222,319",7,2023-07-01
   Línea Express,PÚENTE INTERNACIONAL,2023,JULIO,81541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,81541.0,0,0,0,7,2023-07-01
Juárez-Lincoln,PÚENTE INTERNACIONAL,2023,JULIO,246670.0,1425.0,27.0,2980.0,0.0,386.0,20.0,63.0,5.0,0.0,0,0,0,0,251576.0,"1,670",0,0,7,2023-07-01
Suchiate II,PÚENTE INTERNACIONAL,2023,JULIO,1179.0,0.0,158.0,7.0,0.0,823.0,935.0,82.0,10546.0,1726.0,16,3,36,0,15511.0,47,967,0,7,2023-07-01
Refineria Lazaro Cárdenas,PUENTE NACIONAL,2023,JULIO,2640.0,44.0,7.0,4.0,0.0,172.0,224.0,19.0,117.0,76.0,0,5,86,0,3394.0,6,3,0,7,2023-07-01
Rodolfo Robles,PÚENTE INTERNACIONAL,2023,JULIO,6483.0,42345.0,67.0,68.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0,0,"8,108",57077.0,4,0,"39,398",7,2023-07-01
Dovalí Jaime Bis,PUENTE NACIONAL,2023,JULIO,15783.0,1745.0,17.0,0.0,0.0,577.0,115.0,24.0,1174.0,23.0,0,0,4,0,19462.0,19,0,0,7,2023-07-01
Dovalí Jaime,PUENTE NACIONAL,2023,JULIO,218313.0,5350.0,8505.0,3997.0,25.0,22402.0,26828.0,5532.0,90775.0,18031.0,"1,797",878,"48,300",0,450733.0,"1,913",164,0,7,2023-07-01
Chapalilla - Compostela ,CAMINO,2023,JULIO,193767.0,2344.0,11361.0,3287.0,10.0,6671.0,5695.0,635.0,7394.0,3133.0,67,6,"1,113",0,235483.0,961,0,0,7,2023-07-01
Tlacotalpan,PUENTE NACIONAL,2023,JULIO,42475.0,5238.0,1435.0,36.0,0.0,1133.0,559.0,31.0,209.0,90.0,0,0,6,0,51212.0,376,0,0,7,2023-07-01
Cuauhtemoc-Osiris ,CAMINO,2023,JULIO,152629.0,1203.0,5111.0,7055.0,0.0,14737.0,15725.0,3695.0,59507.0,10517.0,"1,887",174,"24,110",0,296350.0,"2,944",0,0,7,2023-07-01
Culiacán,PUENTE NACIONAL,2023,JULIO,243809.0,3012.0,6579.0,560.0,10.0,7662.0,3861.0,610.0,6849.0,1660.0,6,5,463,0,275086.0,"2,541",4,0,7,2023-07-01
Sinaloa,PUENTE NACIONAL,2023,JULIO,278663.0,1947.0,12977.0,5348.0,33.0,15623.0,14203.0,3204.0,58782.0,7638.0,"1,065",82,"16,464",0,416029.0,"4,127",4,0,7,2023-07-01
Pánuco,PUENTE NACIONAL,2023,JULIO,143373.0,8409.0,8647.0,185.0,6.0,4880.0,2588.0,353.0,2797.0,1956.0,9,1,"1,126",0,174330.0,974,3,0,7,2023-07-01
Papaloapan,PUENTE NACIONAL,2023,JULIO,47595.0,11009.0,3307.0,181.0,1.0,3965.0,3000.0,146.0,2265.0,358.0,6,2,396,0,72231.0,531,24,0,7,2023-07-01
Caracol,PUENTE NACIONAL,2023,JULIO,148761.0,23455.0,11256.0,291.0,0.0,7635.0,4641.0,335.0,5134.0,856.0,105,93,"10,339",0,212901.0,544,0,0,7,2023-07-01
Alvarado,PUENTE NACIONAL,2023,JULIO,134906.0,12100.0,8162.0,615.0,3.0,4787.0,3795.0,257.0,2505.0,1085.0,43,18,293,0,168569.0,857,29,0,7,2023-07-01
Grijalva,PUENTE NACIONAL,2023,JULIO,413103.0,19593.0,12963.0,2375.0,43.0,16842.0,11848.0,2212.0,24300.0,11420.0,808,177,"18,328",0,534012.0,"3,237",547,0,7,2023-07-01
Usumacinta,PUENTE NACIONAL,2023,JULIO,99151.0,12662.0,4815.0,1113.0,6.0,5412.0,7907.0,1332.0,17590.0,6461.0,824,157,"16,747",0,174177.0,"1,532",483,0,7,2023-07-01
Cadereyta,PUENTE NACIONAL,2023,JULIO,140661.0,3857.0,329.0,16.0,2.0,12292.0,6082.0,921.0,9807.0,3219.0,256,321,"5,850",0,183613.0,709,13,0,7,2023-07-01
La Piedad,PUENTE NACIONAL,2023,JULIO,75103.0,2310.0,3817.0,1029.0,0.0,7241.0,5961.0,552.0,9621.0,1713.0,24,12,226,0,107609.0,611,2,0,7,2023-07-01
Tecolutla,PUENTE NACIONAL,2023,JULIO,107657.0,16797.0,4243.0,516.0,1.0,4870.0,2999.0,405.0,6098.0,1362.0,16,6,"1,393",0,146363.0,664,0,0,7,2023-07-01
San Juan,PUENTE NACIONAL,2023,JULIO,51966.0,189.0,398.0,239.0,0.0,3136.0,1807.0,286.0,4708.0,868.0,59,87,"8,336",0,72079.0,"1,194",822,0,7,2023-07-01
Tampico,PUENTE NACIONAL,2023,JULIO,271268.0,3379.0,8773.0,2768.0,1.0,7078.0,3631.0,234.0,1972.0,327.0,13,2,"1,713",0,301159.0,"1,238",1,0,7,2023-07-01
Nautla,PUENTE NACIONAL,2023,JULIO,82214.0,5469.0,3267.0,401.0,2.0,4829.0,3120.0,356.0,6226.0,1218.0,13,7,"1,513",0,108635.0,"1,049",0,0,7,2023-07-01
   Línea Express,PÚENTE INTERNACIONAL,2023,AGOSTO,67918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,67918.0,0,0,0,8,2023-08-01
Refineria Lazaro Cárdenas,PUENTE NACIONAL,2023,AGOSTO,2962.0,54.0,17.0,2.0,0.0,217.0,227.0,21.0,168.0,64.0,3,1,61,0,3797.0,10,0,0,8,2023-08-01
Matamoros,PÚENTE INTERNACIONAL,2023,AGOSTO,94745.0,335.0,0.0,0.0,1.0,64.0,0.0,2.0,0.0,0.0,0,0,0,0,95147.0,173,0,"142,904",8,2023-08-01
Camargo,PÚENTE INTERNACIONAL,2023,AGOSTO,33193.0,73.0,0.0,0.0,0.0,51.0,109.0,9.0,1162.0,11.0,24,0,"2,095",0,36727.0,254,0,"2,578",8,2023-08-01
Miguel Alemán,PÚENTE INTERNACIONAL,2023,AGOSTO,56171.0,22.0,6.0,65.0,1.0,167.0,91.0,42.0,2778.0,26.0,0,0,0,0,59369.0,276,0,"16,908",8,2023-08-01
Reynosa,PÚENTE INTERNACIONAL,2023,AGOSTO,134085.0,308.0,201.0,957.0,0.0,64.0,6.0,6.0,0.0,0.0,0,0,1,0,135628.0,484,1,"183,883",8,2023-08-01
Las Flores,PÚENTE INTERNACIONAL,2023,AGOSTO,43356.0,34.0,0.0,1.0,0.0,99.0,652.0,44.0,560.0,450.0,72,31,"2,472",0,47771.0,118,428,"77,454",8,2023-08-01
Dovalí Jaime Bis,PUENTE NACIONAL,2023,AGOSTO,15128.0,1912.0,6.0,0.0,0.0,646.0,109.0,32.0,1038.0,15.0,9,1,51,0,18947.0,33,0,0,8,2023-08-01
Rodolfo Robles,PÚENTE INTERNACIONAL,2023,AGOSTO,5817.0,43753.0,62.0,91.0,0.0,27.0,0.0,0.0,0.0,0.0,0,0,0,"7,943",57693.0,0,0,"39,278",8,2023-08-01
Piedras Negras,PÚENTE INTERNACIONAL,2023,AGOSTO,110556.0,106.0,4.0,0.0,0.0,257.0,8.0,2.0,1.0,0.0,0,0,0,0,110934.0,211,0,"41,304",8,2023-08-01
Acuña,PÚENTE INTERNACIONAL,2023,AGOSTO,144526.0,412.0,0.0,0.0,0.0,1709.0,969.0,161.0,4356.0,40.0,3,0,1,0,152177.0,"1,054",0,"6,788",8,2023-08-01
Laredo,PÚENTE INTERNACIONAL,2023,AGOSTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,"220,839",8,2023-08-01
   Línea Express,PÚENTE INTERNACIONAL,2023,AGOSTO,107092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,107092.0,0,0,0,8,2023-08-01
Juárez-Lincoln,PÚENTE INTERNACIONAL,2023,AGOSTO,257212.0,1198.0,9.0,2796.0,0.0,435.0,13.0,75.0,4.0,0.0,0,0,0,0,261742.0,"1,787",0,0,8,2023-08-01
Suchiate II,PÚENTE INTERNACIONAL,2023,AGOSTO,1215.0,0.0,154.0,11.0,0.0,856.0,911.0,71.0,11075.0,1970.0,17,3,46,0,16329.0,30,555,0,8,2023-08-01
Ojinaga,PÚENTE INTERNACIONAL,2023,AGOSTO,56634.0,28.0,39.0,120.0,0.0,596.0,135.0,163.0,777.0,14.0,3,51,13,0,58573.0,"1,387",2,"4,445",8,2023-08-01
Dovalí Jaime,PUENTE NACIONAL,2023,AGOSTO,221331.0,5957.0,8846.0,4239.0,44.0,23148.0,26785.0,5902.0,93723.0,19571.0,"1,813",880,"49,233",0,461472.0,"1,923",334,0,8,2023-08-01
Chapalilla - Compostela ,CAMINO,2023,AGOSTO,183077.0,2302.0,11142.0,3215.0,3.0,7042.0,5706.0,645.0,7588.0,3096.0,63,10,"1,089",0,224978.0,"1,074",0,0,8,2023-08-01
Tampico,PUENTE NACIONAL,2023,AGOSTO,263229.0,3609.0,9193.0,2893.0,1.0,7171.0,3753.0,245.0,2259.0,315.0,14,9,"1,532",0,294223.0,"1,211",2,0,8,2023-08-01
Tlacotalpan,PUENTE NACIONAL,2023,AGOSTO,42243.0,4956.0,1425.0,40.0,0.0,1179.0,567.0,44.0,231.0,98.0,0,0,10,0,50793.0,488,0,0,8,2023-08-01
Cuauhtemoc-Osiris ,CAMINO,2023,AGOSTO,100472.0,681.0,3544.0,4389.0,0.0,11572.0,13131.0,3500.0,58911.0,10301.0,"1,608",154,"22,777",0,231040.0,"2,212",6,0,8,2023-08-01
Culiacán,PUENTE NACIONAL,2023,AGOSTO,234557.0,2976.0,6749.0,649.0,13.0,7547.0,3819.0,474.0,6942.0,1459.0,5,1,669,0,265860.0,"2,635",0,0,8,2023-08-01
Sinaloa,PUENTE NACIONAL,2023,AGOSTO,261507.0,2025.0,12936.0,5574.0,26.0,16213.0,11882.0,3375.0,59211.0,7185.0,998,76,"16,514",0,397522.0,"3,714",2,0,8,2023-08-01
Alvarado,PUENTE NACIONAL,2023,AGOSTO,132727.0,11819.0,8014.0,476.0,8.0,5027.0,3905.0,177.0,2582.0,1053.0,24,2,384,0,166198.0,878,10,0,8,2023-08-01
Papaloapan,PUENTE NACIONAL,2023,AGOSTO,45998.0,11101.0,3249.0,160.0,8.0,4475.0,3181.0,135.0,2400.0,298.0,6,5,421,0,71437.0,567,0,0,8,2023-08-01
Caracol,PUENTE NACIONAL,2023,AGOSTO,147763.0,23387.0,11630.0,273.0,0.0,7847.0,4998.0,348.0,5074.0,953.0,68,55,"9,623",0,212019.0,488,3,0,8,2023-08-01
Pánuco,PUENTE NACIONAL,2023,AGOSTO,141480.0,8989.0,8677.0,147.0,3.0,4893.0,2508.0,314.0,2957.0,1656.0,5,4,998,0,172631.0,"1,164",1,0,8,2023-08-01
Grijalva,PUENTE NACIONAL,2023,AGOSTO,413495.0,19794.0,13409.0,2239.0,27.0,17609.0,11991.0,2428.0,26113.0,12724.0,781,208,"19,812",0,540630.0,"3,231",296,0,8,2023-08-01
Usumacinta,PUENTE NACIONAL,2023,AGOSTO,100977.0,12816.0,5037.0,1033.0,8.0,5930.0,8520.0,1552.0,18420.0,7239.0,871,176,"18,212",0,180791.0,"1,522",225,0,8,2023-08-01
Cadereyta,PUENTE NACIONAL,2023,AGOSTO,139175.0,4132.0,391.0,42.0,0.0,12159.0,6704.0,858.0,9808.0,3251.0,234,289,"5,896",0,182939.0,774,14,0,8,2023-08-01
La Piedad,PUENTE NACIONAL,2023,AGOSTO,69640.0,2197.0,3847.0,1063.0,0.0,7217.0,5923.0,583.0,9732.0,1825.0,21,3,208,0,102259.0,592,0,0,8,2023-08-01
Tecolutla,PUENTE NACIONAL,2023,AGOSTO,106130.0,16246.0,4203.0,420.0,2.0,4815.0,2821.0,404.0,6278.0,1364.0,28,12,"1,213",0,143936.0,624,1,0,8,2023-08-01
San Juan,PUENTE NACIONAL,2023,AGOSTO,51396.0,251.0,531.0,241.0,0.0,3338.0,1802.0,362.0,5022.0,1149.0,68,106,"9,193",0,73459.0,"1,089","1,035",0,8,2023-08-01
Nautla,PUENTE NACIONAL,2023,AGOSTO,83820.0,5502.0,3316.0,331.0,2.0,5099.0,3173.0,342.0,6457.0,1321.0,31,14,"1,364",0,110772.0,"1,122",2,0,8,2023-08-01
   Línea Express,PÚENTE INTERNACIONAL,2023,SEPTIEMBRE,70268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,70268.0,0,0,0,9,2023-09-01
Refineria Lazaro Cárdenas,PUENTE NACIONAL,2023,SEPTIEMBRE,3949.0,48.0,51.0,4.0,0.0,298.0,210.0,35.0,134.0,58.0,7,4,44,0,4842.0,30,2,0,9,2023-09-01
Matamoros,PÚENTE INTERNACIONAL,2023,SEPTIEMBRE,99970.0,325.0,0.0,0.0,0.0,60.0,3.0,2.0,2.0,0.0,0,0,0,0,100362.0,146,0,"152,386",9,2023-09-01
Camargo,PÚENTE INTERNACIONAL,2023,SEPTIEMBRE,32766.0,43.0,0.0,0.0,0.0,45.0,105.0,5.0,1137.0,20.0,19,2,"1,909",0,36051.0,260,0,"3,305",9,2023-09-01
Miguel Alemán,PÚENTE INTERNACIONAL,2023,SEPTIEMBRE,57418.0,27.0,8.0,62.0,0.0,132.0,97.0,36.0,2897.0,19.0,0,0,0,0,60696.0,255,0,"19,337",9,2023-09-01
Reynosa,PÚENTE INTERNACIONAL,2023,SEPTIEMBRE,133233.0,276.0,202.0,971.0,1.0,72.0,7.0,2.0,0.0,0.0,0,0,0,0,134764.0,539,0,"177,747",9,2023-09-01
Las Flores,PÚENTE INTERNACIONAL,2023,SEPTIEMBRE,44101.0,33.0,0.0,0.0,0.0,117.0,351.0,40.0,662.0,379.0,76,23,"2,302",0,48084.0,131,384,"86,884",9,2023-09-01
Suchiate II,PÚENTE INTERNACIONAL,2023,SEPTIEMBRE,1334.0,0.0,194.0,10.0,0.0,853.0,889.0,80.0,10220.0,1824.0,17,1,53,0,15475.0,49,834,0,9,2023-09-01
Rodolfo Robles,PÚENTE INTERNACIONAL,2023,SEPTIEMBRE,5350.0,43235.0,48.0,72.0,0.0,7.0,1.0,0.0,0.0,0.0,0,0,0,"7,455",56168.0,1,0,"36,079",9,2023-09-01
Piedras Negras,PÚENTE INTERNACIONAL,2023,SEPTIEMBRE,69136.0,82.0,0.0,0.0,0.0,156.0,0.0,1.0,0.0,0.0,0,0,0,0,69375.0,105,0,"54,135",9,2023-09-01
Acuña,PÚENTE INTERNACIONAL,2023,SEPTIEMBRE,137793.0,509.0,1.0,0.0,0.0,1350.0,959.0,168.0,4722.0,29.0,2,0,0,0,145533.0,"1,045",0,"8,535",9,2023-09-01
Laredo,PÚENTE INTERNACIONAL,2023,SEPTIEMBRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,"219,543",9,2023-09-01
   Línea Express,PÚENTE INTERNACIONAL,2023,SEPTIEMBRE,108815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,108815.0,0,0,0,9,2023-09-01
Juárez-Lincoln,PÚENTE INTERNACIONAL,2023,SEPTIEMBRE,253325.0,1136.0,10.0,2397.0,0.0,407.0,13.0,56.0,4.0,0.0,0,0,0,0,257348.0,"1,464",0,0,9,2023-09-01
Dovalí Jaime Bis,PUENTE NACIONAL,2023,SEPTIEMBRE,12676.0,1686.0,4.0,0.0,0.0,556.0,116.0,28.0,886.0,24.0,4,0,76,0,16056.0,8,0,0,9,2023-09-01
Ojinaga,PÚENTE INTERNACIONAL,2023,SEPTIEMBRE,54693.0,68.0,40.0,119.0,2.0,645.0,144.0,176.0,615.0,14.0,7,41,25,0,56589.0,"1,312",1,"4,306",9,2023-09-01
Dovalí Jaime,PUENTE NACIONAL,2023,SEPTIEMBRE,186093.0,5680.0,6433.0,2785.0,28.0,21572.0,25740.0,5736.0,90175.0,18215.0,"1,735",909,"47,203",0,412304.0,"1,728",177,0,9,2023-09-01
Chapalilla - Compostela ,CAMINO,2023,SEPTIEMBRE,129333.0,2636.0,9907.0,2502.0,5.0,6780.0,5110.0,575.0,6929.0,2647.0,58,0,974,0,167456.0,"1,412",0,0,9,2023-09-01
Tampico,PUENTE NACIONAL,2023,SEPTIEMBRE,222331.0,3401.0,7776.0,2104.0,1.0,6677.0,3596.0,254.0,1986.0,294.0,17,7,"1,659",0,250103.0,"1,126",0,0,9,2023-09-01
Cuauhtemoc-Osiris ,CAMINO,2023,SEPTIEMBRE,81069.0,756.0,2482.0,2945.0,0.0,11073.0,10712.0,3292.0,56823.0,9523.0,"1,800",172,"22,203",0,202850.0,"1,818",0,0,9,2023-09-01
Culiacán,PUENTE NACIONAL,2023,SEPTIEMBRE,219476.0,2621.0,6488.0,546.0,17.0,7375.0,3532.0,462.0,6367.0,1244.0,2,3,601,0,248734.0,"2,403",0,0,9,2023-09-01
Sinaloa,PUENTE NACIONAL,2023,SEPTIEMBRE,232160.0,1908.0,11945.0,4844.0,17.0,15248.0,11468.0,3308.0,59164.0,6800.0,"1,061",77,"16,008",0,364008.0,"3,569",7,0,9,2023-09-01
Pánuco,PUENTE NACIONAL,2023,SEPTIEMBRE,125632.0,9024.0,7781.0,90.0,9.0,4777.0,2439.0,291.0,2907.0,1653.0,10,1,805,0,155419.0,"1,034",0,0,9,2023-09-01
Alvarado,PUENTE NACIONAL,2023,SEPTIEMBRE,110884.0,11231.0,7047.0,306.0,2.0,4732.0,3618.0,191.0,2533.0,1035.0,17,7,432,0,142035.0,727,3,0,9,2023-09-01
Papaloapan,PUENTE NACIONAL,2023,SEPTIEMBRE,39870.0,11199.0,3076.0,109.0,3.0,4167.0,2781.0,125.0,1993.0,239.0,8,7,421,0,63998.0,616,0,0,9,2023-09-01
Caracol,PUENTE NACIONAL,2023,SEPTIEMBRE,134695.0,23317.0,10814.0,219.0,0.0,7201.0,4798.0,297.0,5072.0,956.0,80,56,"9,110",0,196615.0,486,0,0,9,2023-09-01
Tlacotalpan,PUENTE NACIONAL,2023,SEPTIEMBRE,36090.0,5037.0,1292.0,12.0,0.0,1123.0,432.0,32.0,208.0,46.0,0,0,16,0,44288.0,409,0,0,9,2023-09-01
Grijalva,PUENTE NACIONAL,2023,SEPTIEMBRE,375991.0,20454.0,11783.0,1688.0,44.0,16915.0,11759.0,2157.0,25224.0,11639.0,825,154,"19,447",0,498080.0,"3,038",479,0,9,2023-09-01
Usumacinta,PUENTE NACIONAL,2023,SEPTIEMBRE,81018.0,11892.0,3497.0,567.0,3.0,5615.0,8908.0,1466.0,18376.0,7166.0,920,181,"18,299",0,157908.0,"1,469",447,0,9,2023-09-01
Cadereyta,PUENTE NACIONAL,2023,SEPTIEMBRE,137495.0,4501.0,444.0,18.0,0.0,11770.0,6642.0,807.0,9502.0,3168.0,205,249,"5,141",0,179942.0,775,7,0,9,2023-09-01
La Piedad,PUENTE NACIONAL,2023,SEPTIEMBRE,66603.0,2065.0,3796.0,1011.0,0.0,6857.0,5859.0,572.0,9896.0,1631.0,17,10,281,0,98598.0,610,0,0,9,2023-09-01
Tecolutla,PUENTE NACIONAL,2023,SEPTIEMBRE,90103.0,18444.0,3692.0,278.0,2.0,4590.0,2655.0,446.0,6108.0,1319.0,29,7,"1,209",0,128882.0,606,1,0,9,2023-09-01
San Juan,PUENTE NACIONAL,2023,SEPTIEMBRE,50697.0,229.0,643.0,233.0,0.0,3163.0,1848.0,329.0,5321.0,1230.0,36,74,"9,142",0,72945.0,"1,040","1,185",0,9,2023-09-01
Nautla,PUENTE NACIONAL,2023,SEPTIEMBRE,71423.0,6405.0,2945.0,223.0,1.0,4546.0,3134.0,386.0,6087.0,1207.0,40,7,"1,408",0,97812.0,"1,068",1,0,9,2023-09-01
Refineria Lazaro Cárdenas,PUENTE NACIONAL,2023,OCTUBRE,3323.0,154.0,40.0,3.0,0.0,290.0,267.0,31.0,130.0,91.0,2,9,68,0,4408.0,29,0,0,10,2023-10-01
Matamoros,PÚENTE INTERNACIONAL,2023,OCTUBRE,105674.0,341.0,1.0,0.0,0.0,60.0,4.0,0.0,0.0,0.0,0,0,0,0,106080.0,125,0,"161,757",10,2023-10-01
Camargo,PÚENTE INTERNACIONAL,2023,OCTUBRE,33640.0,31.0,0.0,0.0,0.0,46.0,110.0,7.0,1210.0,7.0,26,0,"1,842",0,36919.0,271,0,"2,948",10,2023-10-01
Miguel Alemán,PÚENTE INTERNACIONAL,2023,OCTUBRE,58362.0,39.0,4.0,81.0,0.0,155.0,108.0,39.0,3030.0,15.0,2,0,0,0,61835.0,248,0,"20,070",10,2023-10-01
Reynosa,PÚENTE INTERNACIONAL,2023,OCTUBRE,147784.0,298.0,192.0,974.0,1.0,48.0,15.0,6.0,0.0,0.0,0,0,0,0,149318.0,586,0,"183,730",10,2023-10-01
   Línea Express,PÚENTE INTERNACIONAL,2023,OCTUBRE,75292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,75292.0,0,0,0,10,2023-10-01
Las Flores,PÚENTE INTERNACIONAL,2023,OCTUBRE,45006.0,48.0,0.0,0.0,0.0,112.0,350.0,34.0,1110.0,500.0,58,23,"2,648",0,49889.0,98,20,"80,223",10,2023-10-01
Piedras Negras,PÚENTE INTERNACIONAL,2023,OCTUBRE,56846.0,72.0,1.0,0.0,0.0,139.0,0.0,1.0,0.0,0.0,0,0,0,0,57059.0,113,0,"67,274",10,2023-10-01
Rodolfo Robles,PÚENTE INTERNACIONAL,2023,OCTUBRE,4904.0,47019.0,23.0,25.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,0,"7,464",59442.0,7,0,"35,456",10,2023-10-01
Dovalí Jaime Bis,PUENTE NACIONAL,2023,OCTUBRE,12834.0,1618.0,27.0,0.0,0.0,509.0,191.0,22.0,685.0,95.0,0,0,2,0,15983.0,16,0,0,10,2023-10-01
Acuña,PÚENTE INTERNACIONAL,2023,OCTUBRE,146580.0,460.0,1.0,0.0,0.0,1559.0,919.0,184.0,4447.0,35.0,2,0,0,0,154187.0,"1,142",0,"8,094",10,2023-10-01
Laredo,PÚENTE INTERNACIONAL,2023,OCTUBRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,"229,100",10,2023-10-01
   Línea Express,PÚENTE INTERNACIONAL,2023,OCTUBRE,95885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,95885.0,0,0,0,10,2023-10-01
Juárez-Lincoln,PÚENTE INTERNACIONAL,2023,OCTUBRE,258322.0,1163.0,19.0,2518.0,0.0,416.0,18.0,77.0,5.0,0.0,0,0,0,0,262538.0,"1,644",0,0,10,2023-10-01
Ojinaga,PÚENTE INTERNACIONAL,2023,OCTUBRE,57756.0,68.0,28.0,119.0,3.0,679.0,125.0,161.0,702.0,31.0,2,31,26,0,59731.0,"1,152",7,"3,580",10,2023-10-01
Dovalí Jaime,PUENTE NACIONAL,2023,OCTUBRE,167339.0,5694.0,5765.0,2620.0,8.0,22419.0,27004.0,5840.0,92962.0,18932.0,"1,647",782,"47,421",0,398433.0,"1,669",212,0,10,2023-10-01
